OMIE - Mercado de electricidad;;;;;;
Fecha Emisión :05/03/2026 - 14:47;;;;;;LISTADO DE UNIDADES OFERTANTES VIGENTES
;;;;;;
LNU2;LOS NUEVOS 2;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;Hidráulica Generación
LOGIV02;LOGICA VENDA;LOGICA ENERGY, LDA;100;GENERACION;ZONA PORTUGUESA;RE Tarifa CUR (uof)
LORC;LORCHA ;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;Hidráulica Generación
LUMRE01;LUMRE01;HIDROELÉCTRICA LUMYMEY;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
LUSIV02;LUSIV02;LUSIADAENERGIA S.A;100;GENERACION;ZONA PORTUGUESA;RE Tarifa CUR (uof)
LUZBV02;UOF GENERACION;LUZBOA-COMERCIALIZAÇAO DE ENERGIA LDA;100;GENERACION;ZONA PORTUGUESA;RE Tarifa CUR (uof)
MALA1;C.C. MÁLAGA 1;GAS NATURAL COMERCIALIZADORA;100;GENERACION;ZONA ESPAÑOLA;Ciclo Combinado
MASRE01;MASIRP01;INTELIGENCIA PARA EL AHORRO ENERGETICO S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
MAZVD01;UNIDAD OFERTA GENERICA FV;MAZE ENERGY SLU;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
METRE01;VENTA RENOVABLE;MET ENERGIA ESPANA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
METRE02;FV PR3;MET ENERGIA ESPANA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
METRE03;FV SAN JORGE;MET ENERGIA ESPANA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
METRE04;FV LA PALMA;MET ENERGIA ESPANA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
METRE05;FV PEDREGAL;MET ENERGIA ESPANA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
METRE06;FV ROCIO;MET ENERGIA ESPANA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
METRE08;FV PEÑAFLOR;MET ENERGIA ESPANA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
METRE09;MUTXAMEL;MET ENERGIA ESPANA, S.A.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
MHLRMER;HYDRO MHLR;ASISTENCIA ENERGÉTICA  S.L.;100;GENERACION;ZONA ESPAÑOLA;Hidráulica Generación
MLTG;C.H. MORALETS GENERACION;ENDESA GENERACIÓN, S.A.;100;GENERACION;ZONA ESPAÑOLA;Hidráulica de Bombeo Puro
MOLIVIR;C.H. MOLINO VIEJO;ELÉCTRICA ANTONIO MADRID, S.L.;100;GENERACION;ZONA ESPAÑOLA;Hidráulica Generación
MONDEGO;AREA DO MONDEGO;EDP GEM PORTUGAL S.A.;100;GENERACION;ZONA PORTUGUESA;Hidráulica Generación
MOREL1R;MORELA 1 - RO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
MOREL2R;MORELA2-RO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
MUEL;C.H. LA MUELA TURBINACION;IBERDROLA ENERGÍA ESPAÑA S..A.;100;GENERACION;ZONA ESPAÑOLA;Hidráulica de Bombeo Puro
MUONV02;MUON VENDA;MUON ELECTRIC, LDA.;100;GENERACION;ZONA PORTUGUESA;RE Tarifa CUR (uof)
MYERE01;MYENERGIA V;MY ENERGIA ONER S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
MYERE02;U. OFERTA DE COMPRA MY ENERGIA;MY ENERGIA ONER S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NCEVD01;REPRESENTACION FOTOVOLTAICA;NUEVA COMERCIALIZADORA ESPAÑOLA, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NETRE01;UOF SIC12;NOVA ENERGIA TRADING SL;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NETRE02;REPRESENTACIO PBEJAR;NOVA ENERGIA TRADING SL;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD03;VENTA SOLAR ;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD05;VENTA HIDRAUL;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NEXVD07;VENTA TERMIC;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD09;VENTA RENOV;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
NEXVD11;EOLICA TARIFA NEXUS 11;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NEXVD20;VENTA TARIFA 20;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD21;VENTA TARIFA 21;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD22;VENTA TARIFA 22;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD23;VENTA TARIFA 23;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD25;VENTA TARIFA 25;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD32;VENTA TARIFA 32;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD33;VENTA TARIFA 33;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD35;VENTA TARIFA 35;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD36;VENTA TARIFA 36;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD45;VENTA A TARIFA SERREZUELA XXI;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD46;VENTA A TARIFA EOLICA WIESA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NEXVD47;REGIMEN ESPECIAL MAYOR DE 10MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD52;EOLICA MAYOR 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NEXVD53;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD57;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD58;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD59;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD60;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD61;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD62;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD63;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD64;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD65;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD67;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD70;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD71;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD72;FV MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD76;TERMICA MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD77;TERMICA MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD80;TERMICA MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD81;TERMICA MAYOR DE 5MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD85;EOLICA MAYOR DE 1MW ;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NEXVD86;HIDRAULICA MAYOR DE 1MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NEXVD87;TERMICA MAYOR DE 1 MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD88;RESIDUOS MAYOR DE 1MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
NEXVD89;CERM;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD90;UOF COG DER PETROLEO MAYOR 1MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NEXVD91;UO FSCASTU;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NEXVD98;UOF BIOGAS MENOR 1MW;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica no Renovab.
NOBRE01;ISABEL AREVALO;NOBE SOLUCIONES Y ENERGIA S.L;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NRENVD1;NRENO-VENTA;NEXUS RENOVABLES, S.L.;100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD100;UOF EPEBRE;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD101;UOF ALTEN ALCONERA DOS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD104;UOF MAYOR 5MW CAÑAMERO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD107;UOF SOLAR ALAMO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD108;UOF EOLICA LOMAS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD109;UOF HIDRAULICA CORADA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NXVD110;UOF HIDRAULICA JERTE;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NXVD111;UOF HIDRAULICA ALANGE;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NXVD112;UOF HIDRAULICA PORMA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NXVD113;UOF SOLAR FERNANDINA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD114;UOF EOLICA LA NAVA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD117;EOLICA LOS CIERZOS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD118;UOF FV MIRAMUNDO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD120;UOF FV ZAFRA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD126;UOF EOLICA MINON;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD127;UOF FV ALARCOS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD128;UOF FV TORRE COTILLAS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD129;UOF FV TALARRUBIAS I;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD130;UOF FV TALARRUBIAS II;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD131;UOF FV X-ELIO ALMANSA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD132;UOF FV X-ELIO SEVILLA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD133;UOF FV X-ELIO ALCORES;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD134;UOF FV CADIMA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD135;UOF FV PARCAS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD136;UOF FV ALJORRA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD137;UOF FV PEROGORDO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD142;UOF HIDRAULICA LLOREN;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NXVD143;UOF HIDRAULICA MOLINO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NXVD144;UOF HIDRAULICA POBLA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NXVD145;UOF HIDRAULICA FRESER;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Hidráulica
NXVD147;UOF BIOMASA CUBILLOS DEL SIL;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Térmica Renovable
NXVD150;UOF FOTOVOLTAICA CARRIL;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD151;UOF CSF PINILLA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD152;UOF EOLICA OUROL;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD153;UOF FV LOS BELOS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD154;UOF FV EL MUELLE;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD156;UOF SOLAR AZARA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD160;UOF SOLAR MONTESOL;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD162;UOF EOLICA SIERRA DE TRIGO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD163;UOF EOLICA LA MUELA NORTE;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD164;UOF EOLICA LA PLATA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD165;UOF EOLICA EL REDONDAL;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD166;UOF EOLICA SERRA DA LOBA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD167;UOF EOLICA EL SARDON;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD168;MONTE SEIXO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD169;UOF EOLICA SERRA DO CANDO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD170;UOF EOLICA EL CONJURO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD171;UOF EOLICA VALDECONEJOS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD172;UOF EOLICA EL CARRASCAL;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD173;UOF EOLICA EL CARRASCAL2;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD174;UOF EOLICA LA CERRADILLA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD175;UOF EOLICA LA CERRADILLA2;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD176;UOF TERMOSOLAR VILLENA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Térmica
NXVD177;UOF SOLAR MAGASQUILLA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD179;UOF SOLAR PASAJESOL;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD180;UOF GAMONAREJO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD188;UOF SOLAR CALCAL;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD190;UOF SOLAR ALIWIN;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD193;UOF SOLAR OLIVENZA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD194;UOF SOLAR LA SOLANA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD195;UOF SOLAR TORDESILLAS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD197;UOF SOLAR SARDA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD198;UOF SOLAR ALCONERA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD199;UOF SOLAR QUIJOTE;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD200;UOF SOLAR SERREZUELA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD201;UOF SOLAR TURRONEROS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD203;RIXIRABA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD206;UOF SOLAR CALAVERON;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD207;UOF SOLAR EL POCICO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD212;UOF SOLAR HELIOS1;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD213;UOF SOLAR HELIOS2;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD214;UOF SOLAR FONTIVEROS;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD215;UOF SOLAR LA SERRANA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD216;UOF SOLAR LOBOSILLO;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD217;UOF SOLAR PUENTE PIEDRA;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD218;UOF EOLICA ASCOY;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD219;UOF EOLICA CARCELEN;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Eólica
NXVD221;UOF SOLAR LOBON;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
NXVD222;UOF SOLAR AZUER1;NEXUS ENERGÍA (ACT. COMERCIALIZACIÓN RE);100;GENERACION;ZONA ESPAÑOLA;RE Mercado Solar Fotovoltáica
