CODIGO;TIPO_UNIDAD;TECNOLOGIA;regime;categoria;DESCRIPCION;AGENTE_PROPIETARIO;ZONA_FRONTERA
WMVD212;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMARK 212;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD213;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMARK 212;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD214;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMARK 214;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD216;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMARK 216;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD218;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PSF SENEN;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD219;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PSF JADE;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD221;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PSF ARTEMISA;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD224;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PSF LA PIZARRA II;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD225;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PSF GESTENIA;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD226;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PSF AGATHA;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD227;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PSF ESMERALDA;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD228;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;PSF HERACLES;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD229;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMARK 229;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD230;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMARK 230;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD231;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMARK 231;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD232;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD232;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD234;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD234;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD235;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD235;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD236;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD236;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD237;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD237;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD238;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD238;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD239;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD239;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD240;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD240;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD241;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD241;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD242;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD242;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD243;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD243;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD244;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD244;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD245;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD245;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD246;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD246;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD247;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD247;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD248;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD248;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD249;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD249;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD250;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD250;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD251;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTORPOD WMVD251;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD252;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;VENTA EXCED AUTOPROD WMVD252;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD253;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD253;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD254;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD254;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD255;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD255;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD256;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD256;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD257;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD257;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD258;GENERACION;RE Mercado Eólica;PRE;EOLICA_ES;VENTA EXCED AUTOPROD WMVD258;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD259;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;VENTA EXCED AUTOPROD WMVD259;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD260;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;VENTA EXCED AUTOPROD WMVD260;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD261;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;VENTA EXCED AUTOPROD WMVD261;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD262;GENERACION;RE Mercado Solar Térmica;PRE;SOLAR_TER_ES;VENTA EXCED AUTOPROD WMVD262;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
WMVD263;GENERACION;Agente vendedor Reg. Especial;PRE;RE_OUTRO_ES;VENTA EXCED AUTOPROD WMVD263;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
ZABU;GENERACION;Hidráulica Generación;PRO;HIDRICA_PRO_ES;ZARBURDON;WIND TO MARKET (ACT.: COMERCIALIZACIÓN RE);ZONA ESPAÑOLA
ZRMRE01;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;UOF CERVANTINA;COMERCIALIZADORA ELECTRICA COMUNIDAD SOLAR;ZONA ESPAÑOLA
ZRMRE02;GENERACION;RE Mercado Hidráulica;PRE;HIDRICA_ES;UOF HYANOR 1;COMERCIALIZADORA ELECTRICA COMUNIDAD SOLAR;ZONA ESPAÑOLA
ZRMRE03;GENERACION;RE Mercado Solar Fotovoltáica;PRE;SOLAR_FOT_ES;UOF HYANOR 2;COMERCIALIZADORA ELECTRICA COMUNIDAD SOLAR;ZONA ESPAÑOLA
GADXRC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GENERICA VENTA;AUDAX RENOVABLES S.A.;ZONA ESPAÑOLA
GADXRV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GENERICA VENTA;AUDAX RENOVABLES S.A.;ZONA ESPAÑOLA
GAENEC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GAENEV1;COX ENERGIA COMERCIALIZADORA ESPAÑA S.L.U.;ZONA ESPAÑOLA
GAENEV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GAENEV1;COX ENERGIA COMERCIALIZADORA ESPAÑA S.L.U.;ZONA ESPAÑOLA
GASTUC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;ASTURAGUA   GENERICA;ASTURAGUA SEVICIO INTEGRAL DEL CICLO DEL AGUA SAU;ZONA ESPAÑOLA
GASTUV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;ASTURAGUA   GENERICA;ASTURAGUA SEVICIO INTEGRAL DEL CICLO DEL AGUA SAU;ZONA ESPAÑOLA
GBNPRC1;GENERICA;VENTA GENERICA;GENERICA;GENERICA_VENDA_ES;BONPREU GENERICA;BON PREU, S.A.U.;ZONA ESPAÑOLA
GBNPRV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;BONPREU GENERICA;BON PREU, S.A.U.;ZONA ESPAÑOLA
GBPC1;GENERICA;VENTA GENERICA;GENERICA;GENERICA_VENDA_ES;UNIDAD GENERICA VENTA;BP GAS AND POWER IBERIA, S.A.U.;ZONA ESPAÑOLA
GBPV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UNIDAD GENERICA VENTA;BP GAS AND POWER IBERIA, S.A.U.;ZONA ESPAÑOLA
GCENEC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;CENES GENERICA COMPRA;ENERGYA VM ENERGIAS ESPECIALES;ZONA ESPAÑOLA
GCENEV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;CENES GENERICA VENTA;ENERGYA VM ENERGIAS ESPECIALES;ZONA ESPAÑOLA
GCENTC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;CENTE GENERICA COMPRA;ENERGYA VM GESTION DE ENERGIA, S.L.;ZONA ESPAÑOLA
GCENTV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;CENTE GENERICA VENTA;ENERGYA VM GESTION DE ENERGIA, S.L.;ZONA ESPAÑOLA
GCLDPC2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;CLIDP GENERICA VENTA;CLIDOMER UNIPESSOAL LDA;ZONA PORTUGUESA
GCLDPV2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;CLIDP GENERICA VENTA;CLIDOMER UNIPESSOAL LDA;ZONA PORTUGUESA
GDETIC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;DETIC GENERICA COMPRA;MOEVE GAS AND POWER, S.A.U;ZONA ESPAÑOLA
GDETIV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;DETIC GENERICA VENTA;MOEVE GAS AND POWER, S.A.U;ZONA ESPAÑOLA
GDREUC1;GENERICA;VENTA GENERICA;GENERICA;GENERICA_VENDA_ES;UNIDAD GENERICA FOENER;FOENER ENERGÍA, S.L.;ZONA ESPAÑOLA
GDREUV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UNIDAD GENERICA FOENER;FOENER ENERGÍA, S.L.;ZONA ESPAÑOLA
GDUFEC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;DUFER GENERIC UNIT;DXT COMMODITIES SA;ZONA ESPAÑOLA
GDUFEV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;DUFER GENERIC UNIT;DXT COMMODITIES SA;ZONA ESPAÑOLA
GEBLCC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GENÉRICA VENTA EBLCO;ENGIE ESPAÑA,S.L.U;ZONA ESPAÑOLA
GEBLCV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GENÉRICA VENTA EBLCO;ENGIE ESPAÑA,S.L.U;ZONA ESPAÑOLA
GEDFTC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;EDFT GENERICA COMPRA;EDF TRADING LIMITED;ZONA ESPAÑOLA
GEDFTV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;EDFT GENERICA VENTA;EDF TRADING LIMITED;ZONA ESPAÑOLA
GEDPGC2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;EDPGP GENERICA COMPRA PORT;EDP GEM PORTUGAL S.A.;ZONA PORTUGUESA
GEDPGV2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;EDPGP GENERICA VENTA PORT;EDP GEM PORTUGAL S.A.;ZONA PORTUGUESA
GEENEC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GEENEV1;MAGNON GREEN ENERGY SL;ZONA ESPAÑOLA
GEENEV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GEENEV1;MAGNON GREEN ENERGY SL;ZONA ESPAÑOLA
GEFGC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;EFG GENERICA COMPRA;FACTOR ENERGIA, S.A.;ZONA ESPAÑOLA
GEFGV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;EFG GENERICA VENTA;FACTOR ENERGIA, S.A.;ZONA ESPAÑOLA
GEGEDC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;EGED GENERICA COMPRA;ACCIONA GREEN ENERGY DEVELOPMENTS;ZONA ESPAÑOLA
GEGEDV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;EGED GENERICA VENTA;ACCIONA GREEN ENERGY DEVELOPMENTS;ZONA ESPAÑOLA
GEGLEC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;EGLE GENERICA COMPRA;AXPO IBERIA, S.L.;ZONA ESPAÑOLA
GEGLEC2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;EGLE GENERICA COMPRA (PORT);AXPO IBERIA, S.L.;ZONA PORTUGUESA
GEGLEV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;EGLE GENERICA VENTA;AXPO IBERIA, S.L.;ZONA ESPAÑOLA
GEGLEV2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;EGLE GENERICA VENTA (PORT);AXPO IBERIA, S.L.;ZONA PORTUGUESA
GELEGC1;GENERICA;VENTA GENERICA;GENERICA;GENERICA_VENDA_ES;BILATERAL VENTA;ELEGA ENERGIA;ZONA ESPAÑOLA
GELEGV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;BILATERAL VENTA;ELEGA ENERGIA;ZONA ESPAÑOLA
GENDCC2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;ENDCO GENERICA COMPRA;ENDESA ENERGÍA;ZONA PORTUGUESA
GENDCV2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;ENDCO GENERICA VENTA;ENDESA ENERGÍA;ZONA PORTUGUESA
GENDGC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;ENDG GENERICA COMPRA;ENDESA GENERACIÓN, S.A.;ZONA ESPAÑOLA
GENDGV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;ENDG GENERICA VENTA;ENDESA GENERACIÓN, S.A.;ZONA ESPAÑOLA
GENDPC2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;GENERICA COMPRA PORTUGAL;ENDESA ENERGIA, SUCURSAL EN PORTUGAL;ZONA PORTUGUESA
GENDPV2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;GENERICA COMPRA PORTUGAL;ENDESA ENERGIA, SUCURSAL EN PORTUGAL;ZONA PORTUGUESA
GEROUC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UNIDAD DE OFERTA GENERICA;ELECTROROUTE ENERGY TRADING LIMITED;ZONA ESPAÑOLA
GEROUV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UNIDAD DE OFERTA GENERICA;ELECTROROUTE ENERGY TRADING LIMITED;ZONA ESPAÑOLA
GFORTC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;FORTIA GENERICA COMPRA;FORTIA ENERGIA, S.L.;ZONA ESPAÑOLA
GFORTV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;FORTIA GENERICA VENTA;FORTIA ENERGIA, S.L.;ZONA ESPAÑOLA
GFRGSC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;FR_GS GENERIC UNIT;ENGIE GLOBAL MARKETS, BELGIAN BRANCH;ZONA ESPAÑOLA
GFRGSV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;FR_GS GENERIC UNIT;ENGIE GLOBAL MARKETS, BELGIAN BRANCH;ZONA ESPAÑOLA
GGACC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GEOATLANTER GENERICA COMPRA;GEOATLANTER;ZONA ESPAÑOLA
GGACV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GEOATLANTER GENERICA VENTA;GEOATLANTER;ZONA ESPAÑOLA
GGALPC2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;GALPW GENERICA COMPRA PORT;PETROGAL SA;ZONA PORTUGUESA
GGALPV2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;GALPW GENERICA VENTA PORT;PETROGAL SA;ZONA PORTUGUESA
GGMTC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GMT GEN. COMPRA;GAZPROM MARKETING AND TRADING LTD;ZONA ESPAÑOLA
GGMTV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GMT GEN. VENTA;GAZPROM MARKETING AND TRADING LTD;ZONA ESPAÑOLA
GGNCOC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UNIDAD GENERICA ESPAÑA;GAS NATURAL COMERCIALIZADORA;ZONA ESPAÑOLA
GGNCOC2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;UNIDAD GENERICA COMPRA PORT;GAS NATURAL COMERCIALIZADORA;ZONA PORTUGUESA
GGNCOV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UNIDAD GENERICA ESPAÑA;GAS NATURAL COMERCIALIZADORA;ZONA ESPAÑOLA
GGNCOV2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;UNIDAD GENERICA VENTA PORT;GAS NATURAL COMERCIALIZADORA;ZONA PORTUGUESA
GGNRAC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;U. GENERICA INTERCONEXION;GNERA ENERGIA Y TECNOLOGIA;ZONA ESPAÑOLA
GGNRAV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;U. GENERICA INTERCONEXION;GNERA ENERGIA Y TECNOLOGIA;ZONA ESPAÑOLA
GGNSEC2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;GNSE PORTUGAL GENERICA;NATURGY IBERIA S.A.;ZONA PORTUGUESA
GGNSEV2;GENERICA;Unidad Generica;GENERICA;GENERICA_PT;GNSE PORTUGAL GENERICA;NATURGY IBERIA S.A.;ZONA PORTUGUESA
GGSLZC1;GENERICA;VENTA GENERICA;GENERICA;GENERICA_VENDA_ES;GASILUZ GENERICA;GASILUZ ECO ENERCÍA, S.L.;ZONA ESPAÑOLA
GGSLZV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GASILUZ GENERICA;GASILUZ ECO ENERCÍA, S.L.;ZONA ESPAÑOLA
GGUNVC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UP GENERAL GUNVOR;GUNVOR INTERNATIONAL BV AMSTERDAM GENEVA BRANCH;ZONA ESPAÑOLA
GGUNVV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UP GENERAL GUNVOR;GUNVOR INTERNATIONAL BV AMSTERDAM GENEVA BRANCH;ZONA ESPAÑOLA
GHCGC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;HC G GENERICA COMPRA;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
GHCGV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;HC G GENERICA VENTA;EDP ESPAÑA, S.A.U. (GENERACIÓN);ZONA ESPAÑOLA
GHISPC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;HISPE GENERICA COMPRA;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
GHISPV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;HISPE GENERICA VENTA;ALPIQ ENERGÍA ESPAÑA, S.A.U.;ZONA ESPAÑOLA
GIBEGC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;IBEG GEN. COMPRA ESP;IBERDROLA ENERGÍA ESPAÑA S..A.;ZONA ESPAÑOLA
GIBEGV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;IBEG GEN. VENTA ESP;IBERDROLA ENERGÍA ESPAÑA S..A.;ZONA ESPAÑOLA
GIBGEC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;IBGES GENERICA COMPRA;IBERDROLA ENERGÍA ESPAÑA S..A.;ZONA ESPAÑOLA
GIBGEV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;IBGES GENERICA VENTA;IBERDROLA ENERGÍA ESPAÑA S..A.;ZONA ESPAÑOLA
GIGNIC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UNIDAD GENERICA VENTA;IGNIS ENERGIA S.L.;ZONA ESPAÑOLA
GIGNIV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;UNIDAD GENERICA VENTA;IGNIS ENERGIA S.L.;ZONA ESPAÑOLA
GJAROC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;JARON GENERICA COMPRA;J. ARON & COMPANY;ZONA ESPAÑOLA
GJAROV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;JARON GENERICA VENTA;J. ARON & COMPANY;ZONA ESPAÑOLA
GKVASC1;GENERICA;VENTA GENERICA;GENERICA;GENERICA_VENDA_ES;KVASIGENERICA;KVASIR TECHNOLOGIES LIMITED;ZONA ESPAÑOLA
GKVASV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;KVASIGENERICA;KVASIR TECHNOLOGIES LIMITED;ZONA ESPAÑOLA
GMARTC1;GENERICA;VENTA GENERICA;GENERICA;GENERICA_VENDA_ES;BILATERAL VENTA;MULTIENERGÍAS MLC SL;ZONA ESPAÑOLA
GMARTV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;BILATERAL VENTA;MULTIENERGÍAS MLC SL;ZONA ESPAÑOLA
GMERCC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;MERCU GENERICA COMPRA;MERCURIA ENERGY TRADING SA;ZONA ESPAÑOLA
GMERCV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;MERCU GENERICA VENTA;MERCURIA ENERGY TRADING SA;ZONA ESPAÑOLA
GMETGC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GMETGV1;MET ENERGIA ESPANA, S.A.;ZONA ESPAÑOLA
GMETGV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GMETGV1;MET ENERGIA ESPANA, S.A.;ZONA ESPAÑOLA
GNEASC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GENERICA NEAS;CENTRICA ENERGY TRADING AS;ZONA ESPAÑOLA
GNEASV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GENERICA NEAS;CENTRICA ENERGY TRADING AS;ZONA ESPAÑOLA
GNEXUC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;NEXU GENERICA COMPRA;NEXUS ENERGÍA;ZONA ESPAÑOLA
GNEXUV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;NEXU GENERICA VENTA;NEXUS ENERGÍA;ZONA ESPAÑOLA
GNIDHC1;GENERICA;VENTA GENERICA;GENERICA;GENERICA_VENDA_ES;NIDHOG GENERIC;NIDHOG APS;ZONA ESPAÑOLA
GNIDHV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;NIDHOG GENERIC;NIDHOG APS;ZONA ESPAÑOLA
GNOBLC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GENERIC;NOBLE CLEAN FUELS LIMITED;ZONA ESPAÑOLA
GNOBLV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;GENERIC;NOBLE CLEAN FUELS LIMITED;ZONA ESPAÑOLA
GONEC1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;ONE GENERICA COMPRA;OFFICE NATIONAL D'ELECTRICITÉ ET DE L'EAU POTABLE;ZONA ESPAÑOLA
GONEV1;GENERICA;Unidad Generica;GENERICA;GENERICA_ES;ONE GENERICA VENTA;OFFICE NATIONAL D'ELECTRICITÉ ET DE L'EAU POTABLE;ZONA ESPAÑOLA
